,0
DEYH_2943,2.0
DEYH_2959,2.0
DEYH_2982,2.0
DEYH_2999,2.0
DEYH_3013,2.0
DEYH_3038,2.0
DEYH_3066,2.0
DEYH_3067,2.0
DEYH_3085,2.0
DEYH_3105,2.0
DEYH_3127,2.0
DEYH_3132,2.0
DEYH_3182,2.0
DEYH_3188,2.0
DEYH_3195,2.0
DEYH_3207,2.0
DEYH_3223,2.0
DEYH_3235,2.0
DEYH_3248,2.0
DEYH_3252,2.0
DEYH_3253,2.0
DEYH_3266,2.0
DEYH_3284,2.0
DEYH_3311,2.0
DEYH_3320,2.0
DEYH_3332,2.0
DEYH_3348,2.0
DEYH_3363,2.0
DEYH_3372,2.0
DEYH_3383,2.0
DEYH_3409,2.0
DEYH_3438,2.0
DEYH_3461,2.0
DEYH_3471,2.0
DEYH_3491,2.0
DEYH_3507,2.0
DEYH_3520,2.0
DEYH_3528,2.0
DEYH_3530,2.0
DEYH_3532,2.0
DEYH_3575,2.0
DEYH_3577,2.0
DEYH_3595,2.0
DEYH_3613,2.0
DEYH_3623,2.0
DEYH_3634,2.0
DEYH_3664,2.0
DEYH_3667,2.0
DEYH_3673,2.0
DEYH_3677,2.0
DEYH_3678,2.0
DEYH_3684,2.0
DEYH_3707,2.0
DEYH_3728,2.0
DEYH_3737,2.0
DEYH_3739,2.0
DEYH_3742,2.0
DEYH_3744,2.0
DEYH_3778,2.0
DEYH_3825,2.0
DEYH_3833,2.0
DEYH_3842,2.0
DEYH_3847,2.0
DEYH_3876,2.0
DEYH_3880,2.0
DEYH_3903,2.0
DEYH_3909,2.0
DEYH_3914,2.0
DEYH_3929,2.0
DEYH_3932,2.0
DEYH_3952,2.0
DEYH_3962,2.0
DEYH_3968,2.0
DEYH_3981,2.0
DEYH_3984,2.0
DEYH_3998,2.0
DEYH_4010,2.0
DEYH_4087,2.0
DEYH_4195,2.0
DEYH_4200,2.0
DEYH_4208,2.0
DEYH_4216,2.0
DEYH_4230,2.0
DEYH_4240,2.0
DEYH_4244,2.0
DEYH_4250,2.0
DEYH_4253,2.0
DEYH_4261,2.0
DEYH_4263,2.0
DEYH_4294,2.0
DEYH_4367,2.0
DEYH_4374,2.0
DEYH_4379,2.0
DEYH_4400,2.0
DEYH_4401,2.0
DEYH_4402,2.0
DEYH_4412,2.0
DEYH_4438,2.0
DEYH_4440,2.0
DEYH_4492,2.0
DEYH_4498,2.0
DEYH_4515,2.0
DEYH_4534,2.0
DEYH_4544,2.0
DEYH_4558,2.0
DEYH_4591,2.0
DEYH_4596,2.0
DEYH_4609,2.0
DEYH_4635,2.0
DEYH_4639,2.0
DEYH_4659,2.0
DEYH_4687,2.0
DEYH_4697,2.0
DEYH_4723,2.0
DEYH_4753,2.0
DEYH_4771,2.0
DEYH_4774,2.0
DEYH_4776,2.0
DEYH_4801,2.0
DEYH_4805,2.0
DEYH_4823,2.0
DEYH_4826,2.0
DEYH_4854,2.0
DEYH_4889,2.0
DEYH_4911,2.0
DEYH_4920,2.0
DEYH_4921,2.0
DEYH_4952,2.0
DEYH_4968,2.0
DEYH_4999,2.0
KRQN_89,2.0
KRQN_102,2.0
KRQN_109,2.0
KRQN_139,2.0
KRQN_149,2.0
KRQN_154,2.0
KRQN_172,2.0
KRQN_174,2.0
KRQN_178,2.0
KRQN_181,2.0
KRQN_216,2.0
KRQN_243,2.0
KRQN_303,2.0
KRQN_352,2.0
KRQN_447,2.0
KRQN_464,2.0
KRQN_480,2.0
KRQN_529,2.0
KRQN_549,2.0
KRQN_612,2.0
KRQN_617,2.0
KRQN_618,2.0
KRQN_645,2.0
KRQN_651,2.0
KRQN_654,2.0
KRQN_679,2.0
KRQN_711,2.0
KRQN_725,2.0
KRQN_733,2.0
KRQN_736,2.0
KRQN_765,2.0
KRQN_830,2.0
KRQN_835,2.0
KRQN_853,2.0
KRQN_905,2.0
KRQN_913,2.0
KRQN_925,2.0
KRQN_957,2.0
KRQN_975,2.0
KRQN_995,2.0
KRQN_1080,2.0
KRQN_1110,2.0
KRQN_1137,2.0
KRQN_1257,2.0
KRQN_1277,2.0
KRQN_1295,2.0
KRQN_1305,2.0
KRQN_1307,2.0
KRQN_1363,2.0
KRQN_1367,2.0
KRQN_1377,2.0
KRQN_1378,2.0
KRQN_1390,2.0
KRQN_1411,2.0
KRQN_1470,2.0
KRQN_1492,2.0
KRQN_1497,2.0
KRQN_1551,2.0
KRQN_1576,2.0
KRQN_1644,2.0
KRQN_1649,2.0
KRQN_1698,2.0
KRQN_1702,2.0
KRQN_1721,2.0
KRQN_1746,2.0
KRQN_1747,2.0
KRQN_1760,2.0
KRQN_1763,2.0
KRQN_1805,2.0
KRQN_1836,2.0
KRQN_1853,2.0
KRQN_1904,2.0
KRQN_1915,2.0
KRQN_1921,2.0
KRQN_1924,2.0
KRQN_1945,2.0
KRQN_1949,2.0
KRQN_1977,2.0
KRQN_1979,2.0
KRQN_2005,2.0
KRQN_2035,2.0
KRQN_2084,2.0
KRQN_2094,2.0
KRQN_2109,2.0
KRQN_2123,2.0
KRQN_2160,2.0
KRQN_2179,2.0
KRQN_2204,2.0
KRQN_2205,2.0
KRQN_2213,2.0
KRQN_2218,2.0
KRQN_2228,2.0
