,0
KRQN_2840,0.0
KRQN_2853,0.0
KRQN_2854,0.0
KRQN_2861,0.0
KRQN_2864,0.0
KRQN_2866,0.0
KRQN_2870,0.0
KRQN_2872,0.0
KRQN_2879,0.0
KRQN_2880,0.0
KRQN_2889,0.0
KRQN_2891,0.0
KRQN_2892,0.0
KRQN_2894,0.0
KRQN_2905,0.0
KRQN_2907,0.0
KRQN_2910,0.0
KRQN_2914,0.0
KRQN_2915,0.0
KRQN_2916,0.0
KRQN_2920,0.0
KRQN_2926,0.0
KRQN_2928,0.0
KRQN_2930,0.0
KRQN_2932,0.0
KRQN_2935,0.0
KRQN_2938,0.0
KRQN_2945,0.0
KRQN_2950,0.0
KRQN_2966,0.0
KRQN_2968,0.0
KRQN_2970,0.0
KRQN_2971,0.0
KRQN_2973,0.0
KRQN_2974,0.0
KRQN_2979,0.0
KRQN_2981,0.0
KRQN_2985,0.0
KRQN_2988,0.0
KRQN_2998,0.0
KRQN_3000,0.0
KRQN_3003,0.0
KRQN_3005,0.0
KRQN_3006,0.0
KRQN_3009,0.0
KRQN_3011,0.0
KRQN_3017,0.0
KRQN_3020,0.0
KRQN_3023,0.0
KRQN_3024,0.0
KRQN_3025,0.0
KRQN_3030,0.0
KRQN_3033,0.0
KRQN_3039,0.0
KRQN_3041,0.0
KRQN_3045,0.0
KRQN_3047,0.0
KRQN_3051,0.0
KRQN_3058,0.0
KRQN_3067,0.0
KRQN_3070,0.0
KRQN_3071,0.0
KRQN_3075,0.0
KRQN_3084,0.0
KRQN_3085,0.0
KRQN_3086,0.0
KRQN_3096,0.0
KRQN_3097,0.0
KRQN_3102,0.0
KRQN_3107,0.0
KRQN_3115,0.0
KRQN_3118,0.0
KRQN_3120,0.0
KRQN_3122,0.0
KRQN_3125,0.0
KRQN_3127,0.0
KRQN_3128,0.0
KRQN_3131,0.0
KRQN_3133,0.0
KRQN_3140,0.0
KRQN_3143,0.0
KRQN_3145,0.0
KRQN_3151,0.0
KRQN_3157,0.0
KRQN_3171,0.0
KRQN_3173,0.0
KRQN_3175,0.0
KRQN_3179,0.0
KRQN_3188,0.0
KRQN_3189,0.0
KRQN_3190,0.0
KRQN_3193,0.0
KRQN_3196,0.0
KRQN_3200,0.0
KRQN_3202,0.0
KRQN_3203,0.0
KRQN_3205,0.0
KRQN_3209,0.0
KRQN_3211,0.0
KRQN_3213,0.0
KRQN_3217,0.0
KRQN_3222,0.0
KRQN_3224,0.0
KRQN_3233,0.0
KRQN_3235,0.0
KRQN_3239,0.0
KRQN_3242,0.0
KRQN_3243,0.0
KRQN_3245,0.0
KRQN_3246,0.0
KRQN_3248,0.0
KRQN_3250,0.0
KRQN_3261,0.0
KRQN_3267,0.0
KRQN_3269,0.0
KRQN_3273,0.0
KRQN_3277,0.0
KRQN_3280,0.0
KRQN_3281,0.0
KRQN_3282,0.0
KRQN_3283,0.0
KRQN_3284,0.0
KRQN_3286,0.0
KRQN_3289,0.0
KRQN_3306,0.0
KRQN_3315,0.0
KRQN_3317,0.0
KRQN_3319,0.0
KRQN_3332,0.0
KRQN_3333,0.0
KRQN_3335,0.0
KRQN_3337,0.0
KRQN_3340,0.0
KRQN_3345,0.0
KRQN_3347,0.0
KRQN_3349,0.0
KRQN_3352,0.0
KRQN_3358,0.0
KRQN_3360,0.0
KRQN_3363,0.0
KRQN_3366,0.0
KRQN_3367,0.0
KRQN_3369,0.0
KRQN_3372,0.0
KRQN_3373,0.0
KRQN_3385,0.0
KRQN_3389,0.0
KRQN_3404,0.0
KRQN_3405,0.0
KRQN_3416,0.0
KRQN_3421,0.0
KRQN_3422,0.0
KRQN_3423,0.0
KRQN_3428,0.0
KRQN_3431,0.0
KRQN_3433,0.0
KRQN_3437,0.0
KRQN_3443,0.0
KRQN_3446,0.0
KRQN_3458,0.0
KRQN_3459,0.0
KRQN_3461,0.0
KRQN_3462,0.0
KRQN_3471,0.0
KRQN_3474,0.0
KRQN_3477,0.0
KRQN_3478,0.0
KRQN_3479,0.0
KRQN_3487,0.0
KRQN_3494,0.0
KRQN_3502,0.0
KRQN_3504,0.0
KRQN_3507,0.0
KRQN_3508,0.0
KRQN_3513,0.0
KRQN_3519,0.0
KRQN_3521,0.0
KRQN_3522,0.0
KRQN_3531,0.0
KRQN_3532,0.0
KRQN_3533,0.0
KRQN_3540,0.0
KRQN_3550,0.0
KRQN_3562,0.0
KRQN_3566,0.0
KRQN_3567,0.0
KRQN_3575,0.0
KRQN_3577,0.0
KRQN_3581,0.0
KRQN_3583,0.0
KRQN_3585,0.0
