,0
Rand_4273,2.0
Rand_4331,2.0
Rand_4334,2.0
Rand_4369,2.0
Rand_4379,2.0
Rand_4380,2.0
Rand_4431,2.0
Rand_4441,2.0
Rand_4458,2.0
Rand_4510,2.0
Rand_4539,2.0
Rand_4633,2.0
Rand_4762,2.0
Rand_4850,2.0
Rand_4881,2.0
Rand_4931,2.0
Rand_4945,2.0
Rand_4946,2.0
Rand_4966,2.0
DEYH_3,3.0
DEYH_116,3.0
DEYH_273,3.0
DEYH_503,3.0
DEYH_781,3.0
DEYH_814,3.0
DEYH_827,3.0
DEYH_859,3.0
DEYH_1061,3.0
DEYH_1086,3.0
DEYH_1112,3.0
DEYH_1128,3.0
DEYH_1144,3.0
DEYH_1145,3.0
DEYH_1398,3.0
DEYH_1434,3.0
DEYH_1558,3.0
DEYH_1567,3.0
DEYH_1725,3.0
DEYH_1783,3.0
DEYH_1891,3.0
DEYH_1916,3.0
DEYH_1942,3.0
DEYH_1974,3.0
DEYH_2085,3.0
DEYH_2215,3.0
DEYH_2216,3.0
DEYH_2324,3.0
DEYH_2393,3.0
DEYH_2864,3.0
DEYH_2905,3.0
DEYH_2942,3.0
DEYH_3002,3.0
DEYH_3107,3.0
DEYH_3115,3.0
DEYH_3119,3.0
DEYH_3122,3.0
DEYH_3182,3.0
DEYH_3218,3.0
DEYH_3319,3.0
DEYH_3324,3.0
DEYH_3498,3.0
DEYH_3509,3.0
DEYH_3580,3.0
DEYH_3588,3.0
DEYH_3727,3.0
DEYH_3810,3.0
DEYH_3906,3.0
DEYH_3922,3.0
DEYH_3984,3.0
DEYH_4057,3.0
DEYH_4112,3.0
DEYH_4304,3.0
DEYH_4376,3.0
DEYH_4453,3.0
DEYH_4514,3.0
DEYH_4584,3.0
DEYH_4820,3.0
DEYH_4972,3.0
KRQN_71,3.0
KRQN_89,3.0
KRQN_169,3.0
KRQN_199,3.0
KRQN_235,3.0
KRQN_276,3.0
KRQN_391,3.0
KRQN_502,3.0
KRQN_668,3.0
KRQN_822,3.0
KRQN_923,3.0
KRQN_946,3.0
KRQN_1008,3.0
KRQN_1013,3.0
KRQN_1096,3.0
KRQN_1107,3.0
KRQN_1128,3.0
KRQN_1190,3.0
KRQN_1240,3.0
KRQN_1300,3.0
KRQN_1317,3.0
KRQN_1331,3.0
KRQN_1388,3.0
KRQN_1409,3.0
KRQN_1429,3.0
KRQN_1512,3.0
KRQN_1598,3.0
KRQN_1643,3.0
KRQN_1662,3.0
KRQN_1665,3.0
KRQN_1667,3.0
KRQN_1693,3.0
KRQN_1748,3.0
KRQN_1770,3.0
