,0
DEYH_3898,51.0
DEYH_4074,51.0
DEYH_4852,51.0
DEYH_4953,51.0
KRQN_818,51.0
KRQN_1313,51.0
KRQN_3829,51.0
KRQN_4508,51.0
Rand_198,51.0
Rand_1815,51.0
Rand_1906,51.0
Rand_2230,51.0
Rand_4923,51.0
Rand_4962,51.0
DEYH_3625,52.0
KRQN_2140,52.0
KRQN_2425,52.0
KRQN_4750,52.0
Rand_821,52.0
DEYH_3798,53.0
KRQN_2278,53.0
KRQN_4249,53.0
Rand_655,53.0
Rand_1692,53.0
Rand_1783,53.0
KRQN_12,54.0
KRQN_1638,54.0
KRQN_2306,54.0
KRQN_3537,54.0
KRQN_3850,54.0
KRQN_4356,54.0
KRQN_4530,54.0
KRQN_58,55.0
KRQN_108,55.0
KRQN_4059,55.0
KRQN_4696,55.0
KRQN_4751,55.0
Rand_1068,55.0
KRQN_132,56.0
KRQN_1362,56.0
KRQN_2493,56.0
KRQN_2681,56.0
KRQN_3677,56.0
KRQN_4703,56.0
KRQN_286,57.0
KRQN_337,57.0
KRQN_527,57.0
KRQN_1229,57.0
KRQN_1661,57.0
KRQN_4823,57.0
KRQN_287,58.0
KRQN_641,58.0
KRQN_708,58.0
KRQN_2931,58.0
KRQN_3226,58.0
KRQN_381,59.0
KRQN_1174,59.0
KRQN_2236,59.0
KRQN_3309,59.0
KRQN_4401,59.0
KRQN_567,60.0
KRQN_1256,60.0
KRQN_1392,60.0
KRQN_1606,60.0
KRQN_4154,60.0
KRQN_4852,60.0
KRQN_622,61.0
KRQN_1965,61.0
KRQN_3977,61.0
KRQN_4419,61.0
KRQN_4997,61.0
KRQN_677,62.0
KRQN_2934,62.0
KRQN_3698,62.0
KRQN_3729,62.0
KRQN_4410,62.0
KRQN_4841,62.0
Rand_3885,62.0
Rand_4063,62.0
KRQN_979,63.0
KRQN_2394,63.0
KRQN_4320,63.0
KRQN_4537,63.0
KRQN_4806,63.0
KRQN_1235,64.0
KRQN_3500,64.0
Rand_4193,64.0
Rand_4325,64.0
Rand_4668,64.0
KRQN_1863,65.0
KRQN_2783,65.0
KRQN_3576,65.0
KRQN_3600,65.0
Rand_3019,65.0
Rand_302,66.0
Rand_1156,66.0
Rand_1215,66.0
Rand_2314,66.0
Rand_3226,66.0
Rand_3443,66.0
